workerid,proliferate.condition,CC,Southern_rating,SpeakerGender,age_correct,age_incorrect,age_rating,age_type,assertiveness_rating,block,compQuestionType,democrat_rating,empathy_rating,femininity_rating,file,intelligence_rating,item_type,list,list_whichSpPoliticsFirst,matrixName_correct,matrixName_incorrect,matrixName_type,matrix_clause,name,orientation,participant_beliefs,predicate,projection,republican_rating,rt,slide_number_in_experiment,socialInfo,spBelief_rating,topic,true_false,whichSpPoliticsFirst,error
4697,default,the minimum wage is too low,0.91,F,36,20,1,CORRECT,0.57,block2,age_question,0.35,0.5,0.7,F-S-Donna.png,0.5,critical,list2,list2_NS,Ken,Elena,CORRECT,Ken didn't say that,Donna,liberal,,say,,0.71,25128,24,S,0.33,minimum_wage,,NS,
4697,default,immigrants support the economy,0.89,F,30,42,0,INCORRECT,0.59,block2,name_question,0.32,0.5,0.64,F-S-Sarah.png,0.5,critical,list2,list2_NS,Ben,Shari,INCORRECT,Ben didn't hear that,Sarah,liberal,,hear,,0.7,31864,25,S,0.4,immigrants,,NS,
4697,default,it is too easy to buy guns,0.82,M,27,43,1,CORRECT,0.56,block2,name_question,0.4,0.51,0,M-S-Joseph.png,0.51,critical,list2,list2_NS,Owen,Sally,CORRECT,Owen didn't pretend that,Joseph,liberal,,pretend,,0.65,33808,26,S,0.12,gun_laws,,NS,
4697,default,COVID is an overhyped virus,0.19,M,30,20,1,CORRECT,0.44,block2,age_question,0.6,0.52,0,M-N-John.png,0.5,critical,list2,list2_NS,Mary,Sam,CORRECT,Mary doesn't know that,John,conservative,,know,,0.44,22608,27,N,0.11,covid,,NS,
4697,default,the uprising at the Capitol was patriotic,0.87,M,29,40,1,CORRECT,0.63,block2,name_question,0.3,0.49,0,M-S-Anthony.png,0.49,critical,list2,list2_NS,Glenn,Libby,CORRECT,Glenn didn't pretend that,Anthony,conservative,,pretend,,0.73,24608,28,S,0.51,capitol_uprising,,NS,
4697,default,mask mandates are unnecessary,0.27,F,34,21,1,CORRECT,0.69,block2,age_question,0.51,0.5,0.65,F-N-Lisa.png,0.51,critical,list2,list2_NS,Wendy,Rhonda,CORRECT,Wendy doesn't see that,Lisa,conservative,,see,,0.51,22999,29,N,0.51,masks,,NS,
4697,default,the military is underfunded,0.25,F,27,39,1,CORRECT,0.49,block2,name_question,0.53,0.51,0.71,F-N-Elizabeth.png,0.48,critical,list2,list2_NS,Emma,Danielle,CORRECT,Emma didn't suggest that,Elizabeth,conservative,,suggest,,0.53,18295,30,N,0.52,military,,NS,
4697,default,Trump's policies improved the American economy,0.67,F,26,31,0,INCORRECT,0.58,block2,name_question,0.43,0.49,0.68,F-S-Amy.png,0.5,critical,list2,list2_NS,Tony,Bill,INCORRECT,Tony didn't say that,Amy,conservative,,say,,0.63,17223,31,S,0.63,Trump_economy,,NS,
4697,default,there are too few restrictions on welfare benefits,0.06,M,27,42,0,INCORRECT,0.52,block2,age_question,0.82,0.67,0.36,M-N-Jay.png,0.51,itIsT_F,list2,list2_NS,welfare,universal basic income,INCORRECT,NA,Jay,conservative,,NA,,0.19,32439,32,N,0.2,welfare,,NS,
4697,default,Trump handled the pandemic well,0.72,M,25,37,1,CORRECT,0.5,block2,age_question,0.4,0.49,0,M-S-Ryan.png,0.49,critical,list2,list2_NS,Danny,Marie,CORRECT,Danny didn't hear that,Ryan,conservative,,hear,,0.63,17944,33,S,0.51,Trump_pandemic,,NS,
4697,default,Trump handled the pandemic well,,M,,,,,,block3,,,,,M-S-Ryan.png,,critical,list2,list2_NS,,,,Danny didn't hear that,Ryan,conservative,,hear,0.77,,22772,35,S,,Trump_pandemic,NA,NS,
4697,default,closing businesses during COVID was unnecessary,,F,,,,,,block3,,,,,F-N-Ashley.png,,MC,list2,list2_NS,,,,NA,Ashley,conservative,,NA,1,,13264,36,N,,lockdown,NA,NS,
4697,default,last month's newsletter was sent late,,F,,,,,,block3,,,,,F-S-Kimberly.png,,critical,list2,list2_NS,,,,Liam didn't hear that,Kimberly,N,,hear,1,,16632,37,S,,newsletter,NA,NS,
4697,default,the military is underfunded,,F,,,,,,block3,,,,,F-N-Elizabeth.png,,critical,list2,list2_NS,,,,Emma didn't suggest that,Elizabeth,conservative,,suggest,1,,20143,38,N,,military,NA,NS,
4697,default,there are too few restrictions on welfare benefits,,M,,,,,,block3,,,,,M-N-Jay.png,,itIsT_F,list2,list2_NS,,,,NA,Jay,conservative,,NA,1,,22087,39,N,,welfare,true,NS,
4697,default,the break will be shortened today,,F,,,,,,block3,,,,,F-N-Anna.png,,critical,list2,list2_NS,,,,Amelia doesn't know that,Anna,N,,know,1,,12264,40,N,,break,NA,NS,
4697,default,the event website is working now,,F,,,,,,block3,,,,,F-S-Veronica.png,,MC,list2,list2_NS,,,,NA,Veronica,N,,NA,1,,11728,41,S,,website,NA,NS,
4697,default,the event was advertised on social media,,F,,,,,,block3,,,,,F-N-Michelle.png,,critical,list2,list2_NS,,,,Chloe didn't suggest that,Michelle,N,,suggest,0.5,,40655,42,N,,social_media,NA,NS,
4697,default,it is too easy to buy guns,,M,,,,,,block3,,,,,M-S-Joseph.png,,critical,list2,list2_NS,,,,Owen didn't pretend that,Joseph,liberal,,pretend,1,,39903,43,S,,gun_laws,NA,NS,
4697,default,immigrants support the economy,,F,,,,,,block3,,,,,F-S-Sarah.png,,critical,list2,list2_NS,,,,Ben didn't hear that,Sarah,liberal,,hear,1,,15289,44,S,,immigrants,NA,NS,
4697,default,COVID is an overhyped virus,,M,,,,,,block3,,,,,M-N-John.png,,critical,list2,list2_NS,,,,Mary doesn't know that,John,conservative,,know,1,,21535,45,N,,covid,NA,NS,
4697,default,these events are well-organized,,M,,,,,,block3,,,,,M-N-James.png,,critical,list2,list2_NS,,,,Leah doesn't see that,James,N,,see,1,,11128,46,N,,organized,NA,NS,
4697,default,the agenda is longer than usual today,,M,,,,,,block3,,,,,M-S-Michael.png,,critical,list2,list2_NS,,,,Ethan didn't say that,Michael,N,,say,0.25,,34423,47,S,,agenda,NA,NS,
4697,default,the minimum wage is too low,,F,,,,,,block3,,,,,F-S-Donna.png,,critical,list2,list2_NS,,,,Ken didn't say that,Donna,liberal,,say,0.5,,15752,48,S,,minimum_wage,NA,NS,
4697,default,mask mandates are unnecessary,,F,,,,,,block3,,,,,F-N-Lisa.png,,critical,list2,list2_NS,,,,Wendy doesn't see that,Lisa,conservative,,see,0,,19527,49,N,,masks,NA,NS,
4697,default,medicaid is underfunded,,F,,,,,,block3,,,,,F-N-Helen.png,,critical,list2,list2_NS,,,,Allison doesn't see that,Helen,liberal,,see,1,,12719,50,N,,medicaid,NA,NS,
4697,default,Trump's policies improved the American economy,,F,,,,,,block3,,,,,F-S-Amy.png,,critical,list2,list2_NS,,,,Tony didn't say that,Amy,conservative,,say,1,,14039,51,S,,Trump_economy,NA,NS,
4697,default,it is too hard to get an abortion,,M,,,,,,block3,,,,,M-N-Daniel.png,,critical,list2,list2_NS,,,,Grace doesn't know that,Daniel,liberal,,know,1,,12216,52,N,,abortion,NA,NS,
4697,default,the organizers' contact info is outdated,,M,,,,,,block3,,,,,M-S-Jason.png,,critical,list2,list2_NS,,,,Noah didn't pretend that,Jason,N,,pretend,1,,17448,53,S,,contact,NA,NS,
4697,default,the uprising at the Capitol was patriotic,,M,,,,,,block3,,,,,M-S-Anthony.png,,critical,list2,list2_NS,,,,Glenn didn't pretend that,Anthony,conservative,,pretend,0.49,,37719,54,S,,capitol_uprising,NA,NS,
4697,default,the 2020 election was legitimate,,M,,,,,,block3,,,,,M-N-Tim.png,,critical,list2,list2_NS,,,,Jen didn't suggest that,Tim,liberal,,suggest,0,,14295,55,N,,2020_election,NA,NS,
4401,default,U.S. presidential elections are held in November,,NA,,,,,,block1,,,,,NA.png,,O,list2,list2_S,,,,NA,NA,NA,0.98,NA,,,10258,4,NA,,elections,,S,
4401,default,the 2020 election was legitimate,,M,,,,,,block1,,,,,M-S-Ryan.png,,critical,list2,list2_S,,,,Jen isn't right that,Ryan,liberal,0.94,be_right,,,5772,5,S,,2020_election,,S,
4401,default,it is too easy to buy guns,,M,,,,,,block1,,,,,M-N-Daniel.png,,critical,list2,list2_S,,,,Owen doesn't see that,Daniel,liberal,1,see,,,5155,6,N,,gun_laws,,S,
4401,default,the minimum wage is too low,,F,,,,,,block1,,,,,F-N-Elizabeth.png,,critical,list2,list2_S,,,,Ken didn't pretend that,Elizabeth,liberal,0.97,pretend,,,3434,7,N,,minimum_wage,,S,
4401,default,the capital of the US is in Ohio,,NA,,,,,,block1,,,,,NA.png,,O,list2,list2_S,,,,NA,NA,NA,0.01,NA,,,6902,8,NA,,capital,,S,
4401,default,medicaid is underfunded,,F,,,,,,block1,,,,,F-S-Sarah.png,,critical,list2,list2_S,,,,Allison doesn't know that,Sarah,liberal,0.87,know,,,8476,9,S,,medicaid,,S,
4401,default,it is too hard to get an abortion,,M,,,,,,block1,,,,,M-S-Joseph.png,,critical,list2,list2_S,,,,Grace didn't hear that,Joseph,liberal,0.05,hear,,,5023,10,S,,abortion,,S,
4401,default,COVID is an overhyped virus,,M,,,,,,block1,,,,,M-S-Anthony.png,,critical,list2,list2_S,,,,Mary didn't hear that,Anthony,conservative,0.52,hear,,,4790,11,S,,covid,,S,
4401,default,Trump handled the pandemic well,,M,,,,,,block1,,,,,M-N-Tim.png,,critical,list2,list2_S,,,,Danny didn't admit that,Tim,conservative,0.04,admit,,,4246,12,N,,Trump_pandemic,,S,
4401,default,the military is underfunded,,F,,,,,,block1,,,,,F-S-Donna.png,,critical,list2,list2_S,,,,Emma isn't right that,Donna,conservative,0.96,be_right,,,3777,13,S,,military,,S,
4401,default,immigrants support the economy,,F,,,,,,block1,,,,,F-N-Helen.png,,critical,list2,list2_S,,,,Ben didn't admit that,Helen,liberal,0.52,admit,,,3609,14,N,,immigrants,,S,
4401,default,closing businesses during COVID was unnecessary,,F,,,,,,block1,,,,,F-S-Lily.png,,MC,list2,list2_S,,,,NA,Lily,conservative,0.49,NA,,,4903,15,S,,lockdown,,S,
4401,default,mask mandates are unnecessary,,F,,,,,,block1,,,,,F-S-Amy.png,,critical,list2,list2_S,,,,Wendy doesn't know that,Amy,conservative,0.07,know,,,7036,16,S,,masks,,S,
4401,default,Trump's policies improved the American economy,,F,,,,,,block1,,,,,F-N-Lisa.png,,critical,list2,list2_S,,,,Tony didn't pretend that,Lisa,conservative,0.46,pretend,,,6506,17,N,,Trump_economy,,S,
4401,default,the uprising at the Capitol was patriotic,,M,,,,,,block1,,,,,M-N-John.png,,critical,list2,list2_S,,,,Glenn doesn't see that,John,conservative,0.03,see,,,4673,18,N,,capitol_uprising,,S,
4401,default,the military is underfunded,0.06,F,36,39,0.03,INCORRECT,0.78,block2,age_question,0.11,0.7,0.99,F-S-Donna.png,0.74,critical,list2,list2_S,Emma,Bill,INCORRECT,Emma isn't right that,Donna,conservative,,be_right,,0.84,79631,20,S,0.85,military,,S,
4401,default,there are too few restrictions on welfare benefits,0.01,F,28,24,0.99,CORRECT,0.78,block2,age_question,0.88,0.98,0.96,F-S-Rachel.png,0.8,itIsT_F,list2,list2_S,welfare,affirmative action,CORRECT,NA,Rachel,conservative,,NA,,0.02,46085,21,S,0.97,welfare,,S,
4401,default,Trump's policies improved the American economy,0.03,F,34,18,0.03,INCORRECT,0.87,block2,name_question,0.05,0.54,0.98,F-N-Lisa.png,0.86,critical,list2,list2_S,Tony,Fran,INCORRECT,Tony didn't pretend that,Lisa,conservative,,pretend,,0.9,39342,22,N,0.8,Trump_economy,,S,
4401,default,Trump handled the pandemic well,0.02,M,26,20,0.98,CORRECT,0.55,block2,age_question,0.48,0.51,0.03,M-N-Tim.png,0.55,critical,list2,list2_S,Danny,Sandra,CORRECT,Danny didn't admit that,Tim,conservative,,admit,,0.52,30567,23,N,0.82,Trump_pandemic,,S,
4401,default,medicaid is underfunded,0.98,F,30,37,0.96,CORRECT,0.87,block2,age_question,0.88,0.87,0.96,F-S-Sarah.png,0.81,critical,list2,list2_S,Allison,Sally,CORRECT,Allison doesn't know that,Sarah,liberal,,know,,0.1,26957,24,S,0.67,medicaid,,S,
4401,default,the 2020 election was legitimate,0.96,M,25,21,0.97,CORRECT,0.83,block2,name_question,0.14,0.59,0,M-S-Ryan.png,0.78,critical,list2,list2_S,Jen,Lucy,CORRECT,Jen isn't right that,Ryan,liberal,,be_right,,0.85,32942,25,S,0.89,2020_election,,S,
4401,default,it is too easy to buy guns,0.02,M,34,41,0.02,INCORRECT,0.87,block2,age_question,0.49,0.56,0.01,M-N-Daniel.png,0.79,critical,list2,list2_S,Owen,Charlotte,INCORRECT,Owen doesn't see that,Daniel,liberal,,see,,0.14,32857,26,N,0.8,gun_laws,,S,
4401,default,it is too hard to get an abortion,0.08,M,27,18,0.97,CORRECT,0.72,block2,name_question,0.5,0.71,0.02,M-S-Joseph.png,0.74,critical,list2,list2_S,Grace,Elena,CORRECT,Grace didn't hear that,Joseph,liberal,,hear,,0.48,36960,27,S,0.1,abortion,,S,
4401,default,the uprising at the Capitol was patriotic,0.04,M,30,40,0.97,CORRECT,0.66,block2,name_question,0.03,0.46,0.03,M-N-John.png,0.62,critical,list2,list2_S,Glenn,Libby,CORRECT,Glenn doesn't see that,John,conservative,,see,,0.97,770784,28,N,0.49,capitol_uprising,,S,
4401,default,mask mandates are unnecessary,0.96,F,26,37,0.02,INCORRECT,0.85,block2,name_question,0.08,0.54,0.96,F-S-Amy.png,0.84,critical,list2,list2_S,Wendy,Judith,INCORRECT,Wendy doesn't know that,Amy,conservative,,know,,0.95,40367,29,S,0.08,masks,,S,
4401,default,the minimum wage is too low,0,F,27,20,0.04,INCORRECT,0.87,block2,name_question,0.02,0.82,0.98,F-N-Elizabeth.png,0.9,critical,list2,list2_S,Ken,Sam,INCORRECT,Ken didn't pretend that,Elizabeth,liberal,,pretend,,0.98,36911,30,N,0.94,minimum_wage,,S,
4401,default,immigrants support the economy,0.03,F,29,31,0.04,INCORRECT,0.85,block2,age_question,0.05,0.53,0.97,F-N-Helen.png,0.89,critical,list2,list2_S,Ben,Olivia,INCORRECT,Ben didn't admit that,Helen,liberal,,admit,,0.92,37205,31,N,0.07,immigrants,,S,
4401,default,COVID is an overhyped virus,0.92,M,29,19,0.04,INCORRECT,0.52,block2,name_question,0.91,0.52,0.01,M-S-Anthony.png,0.51,critical,list2,list2_S,Mary,Shari,INCORRECT,Mary didn't hear that,Anthony,conservative,,hear,,0.1,37396,32,S,0.49,covid,,S,
4401,default,closing businesses during COVID was unnecessary,0.02,F,22,42,0.96,CORRECT,0.85,block2,age_question,0.97,0.95,0.95,F-S-Lily.png,0.81,MC,list2,list2_S,the lockdown,vaccine mandates,CORRECT,NA,Lily,conservative,,NA,,0.04,41449,33,S,0.52,lockdown,,S,
4401,default,Trump's policies improved the American economy,,F,,,,,,block3,,,,,F-N-Lisa.png,,critical,list2,list2_S,,,,Tony didn't pretend that,Lisa,conservative,,pretend,0.61,,37525,35,N,,Trump_economy,NA,S,
4401,default,the event was advertised on social media,,F,,,,,,block3,,,,,F-S-Kimberly.png,,critical,list2,list2_S,,,,Chloe isn't right that,Kimberly,N,,be_right,0.06,,26306,36,S,,social_media,NA,S,
4401,default,it is too hard to get an abortion,,M,,,,,,block3,,,,,M-S-Joseph.png,,critical,list2,list2_S,,,,Grace didn't hear that,Joseph,liberal,,hear,0.12,,25646,37,S,,abortion,NA,S,
4401,default,the organizers' contact info is outdated,,M,,,,,,block3,,,,,M-N-James.png,,critical,list2,list2_S,,,,Noah doesn't see that,James,N,,see,0.85,,17507,38,N,,contact,NA,S,
4401,default,the agenda is longer than usual today,,F,,,,,,block3,,,,,F-N-Michelle.png,,critical,list2,list2_S,,,,Ethan didn't pretend that,Michelle,N,,pretend,0.96,,31320,39,N,,agenda,NA,S,
4401,default,the event website is working now,,M,,,,,,block3,,,,,M-N-Jacob.png,,MC,list2,list2_S,,,,NA,Jacob,N,,NA,0.97,,13691,40,N,,website,NA,S,
4401,default,the 2020 election was legitimate,,M,,,,,,block3,,,,,M-S-Ryan.png,,critical,list2,list2_S,,,,Jen isn't right that,Ryan,liberal,,be_right,0.87,,51735,41,S,,2020_election,NA,S,
4401,default,medicaid is underfunded,,F,,,,,,block3,,,,,F-S-Sarah.png,,critical,list2,list2_S,,,,Allison doesn't know that,Sarah,liberal,,know,0.96,,18690,42,S,,medicaid,NA,S,
4401,default,the military is underfunded,,F,,,,,,block3,,,,,F-S-Donna.png,,critical,list2,list2_S,,,,Emma isn't right that,Donna,conservative,,be_right,0.97,,14727,43,S,,military,NA,S,
4401,default,Trump handled the pandemic well,,M,,,,,,block3,,,,,M-N-Tim.png,,critical,list2,list2_S,,,,Danny didn't admit that,Tim,conservative,,admit,0.51,,15897,44,N,,Trump_pandemic,NA,S,
4401,default,mask mandates are unnecessary,,F,,,,,,block3,,,,,F-S-Amy.png,,critical,list2,list2_S,,,,Wendy doesn't know that,Amy,conservative,,know,0.91,,17534,45,S,,masks,NA,S,
4401,default,the break will be shortened today,,M,,,,,,block3,,,,,M-S-Jason.png,,critical,list2,list2_S,,,,Amelia didn't hear that,Jason,N,,hear,0.97,,26075,46,S,,break,NA,S,
4401,default,the uprising at the Capitol was patriotic,,M,,,,,,block3,,,,,M-N-John.png,,critical,list2,list2_S,,,,Glenn doesn't see that,John,conservative,,see,0.91,,16134,47,N,,capitol_uprising,NA,S,
4401,default,there are too few restrictions on welfare benefits,,F,,,,,,block3,,,,,F-S-Rachel.png,,itIsT_F,list2,list2_S,,,,NA,Rachel,conservative,,NA,0.97,,15387,48,S,,welfare,false,S,
4401,default,last month's newsletter was sent late,,F,,,,,,block3,,,,,F-N-Anna.png,,critical,list2,list2_S,,,,Liam didn't admit that,Anna,N,,admit,0.96,,20770,49,N,,newsletter,NA,S,
4401,default,the minimum wage is too low,,F,,,,,,block3,,,,,F-N-Elizabeth.png,,critical,list2,list2_S,,,,Ken didn't pretend that,Elizabeth,liberal,,pretend,0.95,,15142,50,N,,minimum_wage,NA,S,
4401,default,these events are well-organized,,M,,,,,,block3,,,,,M-S-Michael.png,,critical,list2,list2_S,,,,Leah doesn't know that,Michael,N,,know,0.96,,12472,51,S,,organized,NA,S,
4401,default,it is too easy to buy guns,,M,,,,,,block3,,,,,M-N-Daniel.png,,critical,list2,list2_S,,,,Owen doesn't see that,Daniel,liberal,,see,0.94,,10672,52,N,,gun_laws,NA,S,
4401,default,immigrants support the economy,,F,,,,,,block3,,,,,F-N-Helen.png,,critical,list2,list2_S,,,,Ben didn't admit that,Helen,liberal,,admit,0.48,,15673,53,N,,immigrants,NA,S,
4401,default,closing businesses during COVID was unnecessary,,F,,,,,,block3,,,,,F-S-Lily.png,,MC,list2,list2_S,,,,NA,Lily,conservative,,NA,0.92,,9941,54,S,,lockdown,NA,S,
4401,default,COVID is an overhyped virus,,M,,,,,,block3,,,,,M-S-Anthony.png,,critical,list2,list2_S,,,,Mary didn't hear that,Anthony,conservative,,hear,0.98,,13480,55,S,,covid,NA,S,
4590,default,U.S. presidential elections are held in November,,NA,,,,,,block1,,,,,NA.png,,O,list2,list2_NS,,,,NA,NA,NA,1,NA,,,7047,4,NA,,elections,,NS,
4590,default,closing businesses during COVID was unnecessary,,F,,,,,,block1,,,,,F-N-Ashley.png,,MC,list2,list2_NS,,,,NA,Ashley,conservative,0,NA,,,5229,5,N,,lockdown,,NS,
4590,default,mask mandates are unnecessary,,F,,,,,,block1,,,,,F-N-Lisa.png,,critical,list2,list2_NS,,,,Wendy didn't pretend that,Lisa,conservative,0,pretend,,,3499,6,N,,masks,,NS,
4590,default,the capital of the US is in Ohio,,NA,,,,,,block1,,,,,NA.png,,O,list2,list2_NS,,,,NA,NA,NA,0,NA,,,4819,7,NA,,capital,,NS,
4590,default,it is too easy to buy guns,,M,,,,,,block1,,,,,M-S-Joseph.png,,critical,list2,list2_NS,,,,Owen doesn't know that,Joseph,liberal,0,know,,,4523,8,S,,gun_laws,,NS,
4590,default,Trump handled the pandemic well,,M,,,,,,block1,,,,,M-S-Ryan.png,,critical,list2,list2_NS,,,,Danny didn't acknowledge,Ryan,conservative,0,acknowledge,,,3494,9,S,,Trump_pandemic,,NS,
4590,default,the 2020 election was legitimate,,M,,,,,,block1,,,,,M-N-Tim.png,,critical,list2,list2_NS,,,,Jen didn't say that,Tim,liberal,1,say,,,3106,10,N,,2020_election,,NS,
4590,default,immigrants support the economy,,F,,,,,,block1,,,,,F-S-Sarah.png,,critical,list2,list2_NS,,,,Ben didn't acknowledge,Sarah,liberal,1,acknowledge,,,3567,11,S,,immigrants,,NS,
4590,default,Trump's policies improved the American economy,,F,,,,,,block1,,,,,F-S-Amy.png,,critical,list2,list2_NS,,,,Tony isn't right that,Amy,conservative,0,be_right,,,5131,12,S,,Trump_economy,,NS,
4590,default,medicaid is underfunded,,F,,,,,,block1,,,,,F-N-Helen.png,,critical,list2,list2_NS,,,,Allison didn't pretend that,Helen,liberal,1,pretend,,,35565,13,N,,medicaid,,NS,
4590,default,the uprising at the Capitol was patriotic,,M,,,,,,block1,,,,,M-S-Anthony.png,,critical,list2,list2_NS,,,,Glenn doesn't know that,Anthony,conservative,0,know,,,4403,14,S,,capitol_uprising,,NS,
4590,default,the military is underfunded,,F,,,,,,block1,,,,,F-N-Elizabeth.png,,critical,list2,list2_NS,,,,Emma didn't say that,Elizabeth,conservative,0,say,,,3965,15,N,,military,,NS,
4590,default,the minimum wage is too low,,F,,,,,,block1,,,,,F-S-Donna.png,,critical,list2,list2_NS,,,,Ken isn't right that,Donna,liberal,1,be_right,,,3687,16,S,,minimum_wage,,NS,
4590,default,COVID is an overhyped virus,,M,,,,,,block1,,,,,M-N-John.png,,critical,list2,list2_NS,,,,Mary didn't admit that,John,conservative,0,admit,,,3280,17,N,,covid,,NS,
4590,default,it is too hard to get an abortion,,M,,,,,,block1,,,,,M-N-Daniel.png,,critical,list2,list2_NS,,,,Grace didn't admit that,Daniel,liberal,0,admit,,,5364,18,N,,abortion,,NS,
4590,default,the minimum wage is too low,1,F,36,37,1,CORRECT,0.35,block2,name_question,0.13,0.47,1,F-S-Donna.png,0.65,critical,list2,list2_NS,Ken,Danielle,CORRECT,Ken isn't right that,Donna,liberal,,be_right,,0.81,50560,20,S,0.23,minimum_wage,,NS,
4590,default,the military is underfunded,0,F,27,42,1,CORRECT,0.51,block2,age_question,0.87,0.82,1,F-N-Elizabeth.png,0.74,critical,list2,list2_NS,Emma,Shari,CORRECT,Emma didn't say that,Elizabeth,conservative,,say,,0.14,31205,21,N,0,military,,NS,
4590,default,closing businesses during COVID was unnecessary,0,F,28,42,1,CORRECT,0.36,block2,age_question,1,0.58,1,F-N-Ashley.png,0.83,MC,list2,list2_NS,the lockdown,capitol punishment,CORRECT,NA,Ashley,conservative,,NA,,0,24926,22,N,0,lockdown,,NS,
4590,default,the 2020 election was legitimate,0,M,26,18,0,INCORRECT,0.76,block2,name_question,0.54,0.55,0,M-N-Tim.png,0.51,critical,list2,list2_NS,Jen,Sam,INCORRECT,Jen didn't say that,Tim,liberal,,say,,0.46,33342,23,N,1,2020_election,,NS,
4590,default,the uprising at the Capitol was patriotic,1,M,29,21,1,CORRECT,0.17,block2,name_question,0,0.18,0,M-S-Anthony.png,0.41,critical,list2,list2_NS,Glenn,Charlotte,CORRECT,Glenn doesn't know that,Anthony,conservative,,know,,1,25236,24,S,1,capitol_uprising,,NS,
4590,default,mask mandates are unnecessary,0,F,34,37,0,INCORRECT,0.52,block2,name_question,0.73,0.71,1,F-N-Lisa.png,0.67,critical,list2,list2_NS,Wendy,Sally,INCORRECT,Wendy didn't pretend that,Lisa,conservative,,pretend,,0.27,26297,25,N,0,masks,,NS,
